#{"t_start": 1765725402.6071446, "env_id": "Reacher-v5"}
r,l,t
-1.655382,50,2043.229939
-2.111695,50,2044.120726
-1.500263,50,2045.049095
-1.704426,50,2046.061894
-0.958413,50,2046.943476
-1.515976,50,2047.895981
-1.377398,50,2048.773254
-1.943758,50,2049.685479
-1.213647,50,2050.809774
-1.527966,50,2051.923579
-1.857078,50,2052.87272
-1.64039,50,2053.722294
-1.414108,50,2054.610556
-1.097838,50,2055.538597
-1.826209,50,2056.43995
-1.237046,50,2057.470596
-1.04472,50,2058.411131
-1.520425,50,2060.010185
-1.171543,50,2061.497314
-1.378834,50,2062.792574
-1.824243,50,2064.222224
-0.954469,50,2066.069097
-1.273088,50,2068.339913
-1.187028,50,2069.931293
-1.990586,50,2072.124177
-1.037735,50,2073.63271
-1.578169,50,2075.410489
-1.468942,50,2076.948447
-1.527555,50,2078.641318
-1.71837,50,2080.090669
-1.582684,50,2081.363292
-1.177766,50,2082.531314
-1.102979,50,2083.407919
-1.11756,50,2084.349169
-1.721081,50,2085.221349
-1.258405,50,2086.067515
-2.266746,50,2086.935226
-1.200644,50,2087.875118
-0.957631,50,2088.730216
-2.100915,50,2089.603904
-1.110037,50,2090.627137
-1.903372,50,2091.744582
-1.36564,50,2092.594691
-2.824621,50,2093.429677
-1.846567,50,2094.285737
-1.619553,50,2095.207589
-0.907999,50,2096.060027
-1.732,50,2096.901954
-1.231574,50,2097.780138
-1.670819,50,2098.702239
-1.021291,50,2099.630148
-2.420128,50,2100.49211
-1.782763,50,2101.328689
-1.931138,50,2102.223838
-1.068018,50,2103.092552
-1.980991,50,2103.925118
-1.445466,50,2104.783681
-1.408686,50,2105.755715
-1.749949,50,2106.61103
-2.142011,50,2107.491651
-1.082538,50,2108.333192
-1.024091,50,2109.265681
-1.340553,50,2110.107681
-1.353339,50,2110.944951
-1.323131,50,2111.809545
-1.417565,50,2112.724929
-1.777135,50,2113.590384
-1.546873,50,2114.433892
-1.637354,50,2115.259532
-0.893156,50,2116.144164
-1.140185,50,2116.998375
-1.311722,50,2118.053512
-1.172206,50,2118.924257
-1.686289,50,2119.810614
-1.943765,50,2120.751642
-1.107641,50,2121.593502
-1.201262,50,2122.453402
-1.992909,50,2123.336525
-2.15996,50,2124.178857
-1.529397,50,2125.043375
-1.852951,50,2125.876503
-1.935895,50,2126.799387
-1.943958,50,2127.688938
-1.149173,50,2128.589077
-1.404891,50,2129.507722
-1.257692,50,2130.412884
-1.236037,50,2131.280188
-1.626805,50,2132.149572
-1.685849,50,2133.090138
-1.120482,50,2133.999043
-1.503751,50,2134.850039
-1.160253,50,2135.723625
-1.201981,50,2136.576843
-1.518307,50,2137.540989
-1.50845,50,2138.417642
-0.866669,50,2139.259443
-0.985968,50,2140.11459
-1.907731,50,2141.002666
-1.706355,50,2141.924704
-1.685472,50,2142.789437
-2.07741,50,2143.702426
-1.605015,50,2144.608915
-2.122213,50,2145.453324
-1.686655,50,2146.281376
-1.507994,50,2147.139593
-1.889961,50,2148.087867
-1.15984,50,2148.956132
-1.437928,50,2149.811321
-1.573811,50,2150.649445
-2.336133,50,2151.567559
-1.111736,50,2152.409212
-1.06396,50,2153.2559
-1.223809,50,2154.089953
-1.378697,50,2154.989059
-1.847568,50,2155.894034
-1.617559,50,2156.730565
-2.383676,50,2157.629018
-0.977351,50,2158.524373
-1.173086,50,2159.468579
-1.934393,50,2160.320358
-1.23571,50,2161.150787
-1.904495,50,2162.056511
-1.256084,50,2162.905301
-1.052534,50,2163.760025
-1.612154,50,2164.621419
-1.56174,50,2165.495899
-1.606024,50,2166.353755
-1.652514,50,2167.193321
-1.035424,50,2168.061554
-2.185177,50,2168.989791
-1.350825,50,2169.978451
-1.011517,50,2170.842666
-1.413811,50,2171.686416
-1.132613,50,2172.569728
-1.693873,50,2173.431221
-1.762097,50,2174.272221
-1.428934,50,2175.124094
-1.413978,50,2176.01209
-1.713672,50,2176.861972
-1.490947,50,2177.755969
-1.923746,50,2178.607898
-2.021477,50,2179.503085
-1.768664,50,2180.430523
-1.117033,50,2181.274371
-1.860613,50,2182.134269
-0.964422,50,2183.009091
-0.960103,50,2183.86831
-1.612089,50,2184.709212
-0.828208,50,2185.540898
-1.279967,50,2186.460701
-2.193435,50,2187.309555
-1.224116,50,2188.211951
-1.867716,50,2189.058998
-1.950359,50,2189.981669
-1.872875,50,2190.861567
-2.053724,50,2191.696482
-1.278084,50,2192.641621
-1.250611,50,2193.543206
-1.510377,50,2194.388568
-1.351001,50,2195.251346
-1.6069,50,2196.100218
-1.992837,50,2197.052962
-1.242081,50,2197.93734
-1.109152,50,2198.789731
-1.174189,50,2199.665911
-1.783638,50,2200.539
-1.697826,50,2201.499174
-1.521554,50,2202.463185
-1.940104,50,2203.347245
-1.127405,50,2204.272853
-1.40893,50,2205.115258
-1.679346,50,2206.256844
-1.345377,50,2207.244725
-1.578574,50,2208.202078
-1.882983,50,2209.121629
-1.648881,50,2209.999044
-1.648821,50,2211.144775
-1.447254,50,2212.28027
-1.803718,50,2213.463247
-1.386487,50,2214.35491
-2.555742,50,2215.26402
-1.885362,50,2216.344254
-1.058922,50,2217.992548
-1.679399,50,2219.112849
-2.48292,50,2220.168305
-2.087736,50,2222.253927
-1.614078,50,2223.807402
-1.496266,50,2225.184557
-0.987102,50,2227.129102
-1.854284,50,2228.647006
-1.137385,50,2229.657494
-1.599083,50,2230.673415
-2.101537,50,2231.658818
-2.013258,50,2232.692318
-1.909538,50,2233.582321
-1.483602,50,2234.460519
-1.727916,50,2235.455054
-1.614826,50,2236.55491
-1.15686,50,2237.592158
-1.359051,50,2238.993294
-1.529962,50,2240.264855
-1.305572,50,2241.749854
-1.660205,50,2243.115119
-1.076206,50,2244.369326
-1.794664,50,2245.839112
-1.158921,50,2247.063067
-0.829983,50,2248.830313
-0.978473,50,2250.138728
-1.735582,50,2251.176455
-1.59718,50,2252.113999
-1.411889,50,2253.148673
-1.427098,50,2254.502369
-1.326888,50,2255.784596
-1.40261,50,2257.012556
-0.971894,50,2258.013982
-1.892785,50,2259.188415
-1.85777,50,2260.205962
-1.011935,50,2261.846417
-1.36139,50,2263.307193
-1.116088,50,2265.138138
-0.795308,50,2266.586775
-1.134345,50,2268.640181
-1.33672,50,2269.804623
-1.625193,50,2272.377585
-1.324402,50,2274.159054
-1.831658,50,2275.52799
-1.137524,50,2276.451698
-1.926958,50,2277.639545
-1.414482,50,2279.067292
-0.993959,50,2280.154293
-1.17742,50,2281.124527
-2.580801,50,2282.084085
-1.332386,50,2283.088096
-1.559432,50,2284.471239
-2.062142,50,2285.431793
-1.626275,50,2286.456012
-1.640577,50,2287.584871
-1.303012,50,2288.884146
-1.664213,50,2289.990155
-0.927704,50,2291.011943
-1.101589,50,2291.849842
-1.148109,50,2292.947329
-1.067473,50,2294.21053
-1.66457,50,2295.17418
-1.294012,50,2296.104455
-1.095227,50,2297.236588
-1.311903,50,2298.312361
-1.246133,50,2299.279852
-1.698148,50,2300.291425
-1.066688,50,2301.365692
-1.663734,50,2302.413225
-1.996037,50,2303.434908
-1.250858,50,2304.41508
-1.046038,50,2305.472048
-1.485593,50,2306.592009
-1.265467,50,2307.638724
-1.406221,50,2308.545068
-1.332796,50,2309.575707
-1.402158,50,2311.101734
-0.894445,50,2312.727477
-0.887859,50,2314.274913
-1.3159,50,2315.263888
-1.13346,50,2316.306788
-1.258757,50,2317.164628
-1.260184,50,2318.326219
-1.539276,50,2319.785501
-1.154518,50,2320.970047
-1.422365,50,2322.685308
-1.168537,50,2323.893251
-1.030001,50,2324.81899
-1.274289,50,2325.995798
-0.962986,50,2327.5361
-1.108447,50,2328.661533
-1.317382,50,2330.116398
-1.306552,50,2331.36085
-1.43904,50,2332.53833
-1.714224,50,2333.617836
-1.984084,50,2334.770243
-1.634887,50,2336.418864
-1.946291,50,2337.515151
-1.869085,50,2338.553596
-2.016324,50,2340.236496
-1.245874,50,2341.16479
-1.694478,50,2342.499832
-1.644104,50,2343.505191
-1.900228,50,2344.943324
-0.952546,50,2346.052663
-1.739726,50,2347.106524
-1.444481,50,2348.091063
-1.531153,50,2349.058956
-1.41046,50,2350.01979
-1.16533,50,2350.962004
-1.756377,50,2351.877306
-1.116411,50,2352.835716
-1.356364,50,2353.745903
-1.173621,50,2354.709108
-0.967336,50,2355.751581
-1.432038,50,2356.70492
-1.640049,50,2357.808655
-1.735926,50,2358.744518
-1.172295,50,2359.700514
-1.440356,50,2360.673144
-1.324331,50,2361.63483
-0.993158,50,2362.553969
-1.628273,50,2363.488207
-1.673507,50,2364.439901
-1.486555,50,2365.343846
-1.380805,50,2366.383784
-1.377725,50,2367.337673
-1.72272,50,2368.365287
-1.054796,50,2369.292878
-0.986862,50,2370.245028
-1.830419,50,2371.158665
-1.57873,50,2372.156472
-1.534751,50,2373.197253
-1.249929,50,2374.101509
-1.668102,50,2375.077717
-1.85218,50,2376.042872
-1.885706,50,2376.974744
-1.058603,50,2377.931179
-1.72832,50,2378.843011
-0.80783,50,2379.80592
-1.352631,50,2380.718279
-1.456211,50,2381.638997
-1.301031,50,2382.544168
-2.05532,50,2383.511391
-1.338765,50,2384.420344
-0.947639,50,2385.338029
-1.879648,50,2386.272424
-1.389914,50,2387.461949
-2.141468,50,2388.44401
-1.175287,50,2389.374036
-1.630237,50,2390.301831
-1.006008,50,2391.312787
-1.431219,50,2392.2593
-1.988691,50,2393.159351
-0.890575,50,2394.053936
-1.982531,50,2395.05969
-1.821199,50,2395.967841
-1.189889,50,2396.897114
-1.079443,50,2397.844686
-1.999481,50,2398.827132
-1.528466,50,2399.751151
-1.853708,50,2400.650966
-1.040153,50,2401.580612
-1.364074,50,2402.534491
-1.560413,50,2403.558086
-1.697072,50,2404.461661
-1.294943,50,2405.405832
-1.17409,50,2406.348416
-1.9852,50,2407.262256
-2.043025,50,2408.234907
-1.011567,50,2409.143503
-1.287447,50,2410.124946
-1.576643,50,2411.055452
-1.619038,50,2411.987647
-2.005904,50,2412.906203
-0.951485,50,2413.888973
-1.086091,50,2414.902048
-1.973553,50,2415.805768
-1.688272,50,2416.746789
-1.674479,50,2417.742462
-1.522907,50,2418.711394
-1.350127,50,2419.623021
-2.20249,50,2420.55848
-1.124402,50,2421.54674
-1.384409,50,2422.555818
-1.371137,50,2423.500466
-1.203252,50,2424.431034
-1.600143,50,2425.744742
-1.9047,50,2426.691441
-1.49875,50,2427.635643
-1.023092,50,2428.60119
-1.095645,50,2429.600001
-1.319778,50,2430.533322
-1.091449,50,2431.496984
-1.379313,50,2432.471803
-1.975928,50,2433.429952
-1.778987,50,2434.379007
-1.897895,50,2435.316969
-2.06185,50,2436.270853
-0.961444,50,2437.250418
-1.587246,50,2438.363923
-1.682012,50,2439.309121
-1.238327,50,2440.216767
-1.314634,50,2441.222685
-1.047596,50,2442.246528
-1.513689,50,2443.193594
-1.693296,50,2444.085978
-1.058152,50,2445.068492
-1.803265,50,2446.092082
-1.049442,50,2447.007468
-2.198702,50,2447.997376
-1.776286,50,2448.940073
-1.45335,50,2449.896312
-2.062969,50,2450.793576
-1.73212,50,2451.704824
-1.786281,50,2452.667473
-1.395122,50,2453.571941
-1.577285,50,2454.489017
-1.958501,50,2455.428976
-1.556207,50,2456.491161
-1.338785,50,2457.416924
-1.366206,50,2458.398088
-1.347186,50,2459.308583
-1.419674,50,2460.291101
-1.330851,50,2461.31286
-1.828793,50,2462.210073
-1.520052,50,2463.127613
-1.386282,50,2464.062333
-1.716017,50,2465.011688
-0.986787,50,2465.914729
-1.14587,50,2466.808198
-2.105188,50,2467.832435
-1.196769,50,2468.88021
-1.584048,50,2469.814435
-1.635231,50,2470.723512
-1.814589,50,2471.864133
-1.305254,50,2472.777358
-1.025359,50,2473.712046
-1.308139,50,2474.610362
-1.582657,50,2475.576123
-1.439849,50,2476.513984
-1.322895,50,2477.437676
-1.120561,50,2478.420864
-1.316738,50,2479.404676
-1.886905,50,2480.416113
-1.171974,50,2481.316113
-1.476829,50,2482.234299
-1.000777,50,2483.221215
-1.753319,50,2484.143529
-1.37692,50,2485.076936
-1.155315,50,2485.981221
-1.905591,50,2486.951387
-1.78952,50,2487.904011
-1.257851,50,2488.843801
-1.918294,50,2489.815045
-1.159807,50,2490.888403
-1.755983,50,2491.807534
-1.364418,50,2492.847026
-1.875832,50,2493.799478
-1.353768,50,2494.758615
-1.481557,50,2495.721029
-1.177891,50,2496.633538
-2.132602,50,2497.949139
-1.232607,50,2499.066857
-1.154271,50,2500.086582
-1.828899,50,2501.131865
-1.447956,50,2502.195742
-1.756885,50,2503.194444
-1.235158,50,2504.250517
-1.496218,50,2505.238038
-1.713381,50,2506.195283
-1.899661,50,2507.352483
-1.168167,50,2508.408855
-1.228326,50,2509.448771
-1.35652,50,2510.411199
-1.730562,50,2511.420079
-1.47709,50,2512.410738
-0.936012,50,2513.394582
-1.066129,50,2514.389547
-1.683182,50,2515.485304
-1.605725,50,2516.561599
-1.289749,50,2517.586035
-1.327086,50,2518.599755
-1.781929,50,2520.033633
-1.274487,50,2521.041207
-1.260717,50,2522.150049
-1.773124,50,2523.106157
-1.612068,50,2524.281247
-1.708388,50,2525.246065
-1.902691,50,2526.209336
-1.621342,50,2527.228403
-1.969238,50,2528.440691
-1.018894,50,2529.438545
-1.333487,50,2530.567951
-1.570561,50,2531.569456
-1.63625,50,2532.752227
-1.740632,50,2533.747425
-1.649344,50,2534.70523
-1.635205,50,2535.656864
-1.096792,50,2537.162126
-1.563773,50,2538.181197
-1.00274,50,2539.308744
-1.524442,50,2540.386923
-1.854081,50,2541.62238
-1.24077,50,2542.607252
-0.99436,50,2543.638149
-1.961471,50,2544.737108
-1.08021,50,2545.861866
-1.883577,50,2546.833141
-0.882405,50,2547.740554
-1.621194,50,2548.777242
-1.354484,50,2549.771169
-1.610777,50,2550.714921
-1.198388,50,2551.623078
-1.748273,50,2552.549186
-0.76569,50,2553.545904
-1.515838,50,2554.472373
-1.963926,50,2555.417158
-2.431554,50,2556.348672
-1.330556,50,2557.312696
-0.990702,50,2558.283666
-1.212596,50,2559.252112
-1.332727,50,2560.30784
-1.200507,50,2561.463552
-1.560278,50,2562.397346
-1.334135,50,2563.375616
-1.743077,50,2564.29937
-1.933054,50,2565.238667
-1.369799,50,2566.197381
-1.976805,50,2567.117978
-1.610304,50,2568.06796
-1.895844,50,2569.012733
-1.963625,50,2569.954471
-1.583998,50,2570.932213
-1.781385,50,2571.900595
-1.136828,50,2572.859552
-1.616503,50,2573.766857
-1.144823,50,2574.718654
-1.017529,50,2575.622615
-1.284178,50,2576.571768
-1.951987,50,2577.508315
-1.482424,50,2578.483666
-2.028942,50,2579.406249
-2.039083,50,2580.361465
-1.413514,50,2581.376901
-1.793364,50,2582.301466
-1.507916,50,2583.205353
-1.239607,50,2584.167147
-1.703549,50,2585.077023
-1.535735,50,2586.036718
-1.500122,50,2586.932743
-1.516783,50,2587.968482
-1.474851,50,2589.068455
-2.213459,50,2589.992396
-1.579649,50,2590.910397
-1.931252,50,2591.862624
-1.172741,50,2592.824396
-1.082732,50,2593.840785
-1.337953,50,2594.778296
-1.236406,50,2595.733372
-1.238599,50,2596.67454
-1.399525,50,2597.598358
-1.330865,50,2598.555072
-1.270419,50,2599.725069
-0.869641,50,2600.657161
-1.780614,50,2601.576528
-1.403342,50,2602.478168
-1.712834,50,2603.468295
-1.55612,50,2604.514339
-1.410056,50,2605.45838
-1.364493,50,2606.365234
-1.195625,50,2607.313045
-1.241303,50,2608.307553
-1.906483,50,2609.371902
-1.535597,50,2610.313617
-1.19173,50,2611.259499
-0.707036,50,2612.196703
-1.028846,50,2613.125406
-1.875728,50,2614.030825
-0.864969,50,2615.034812
-1.119566,50,2616.135194
-1.757041,50,2617.082211
-2.021472,50,2618.034036
-1.587688,50,2619.023911
-1.264007,50,2619.951299
-1.41717,50,2620.880108
-1.291076,50,2621.789552
-1.476014,50,2622.761157
-1.427077,50,2623.705263
-1.551673,50,2624.59745
-1.357817,50,2625.522408
-1.821782,50,2626.449657
-0.945365,50,2627.387736
-1.252727,50,2628.349713
-1.659297,50,2629.358614
-1.555171,50,2630.368118
-1.140562,50,2631.381901
-0.842228,50,2632.375492
-1.632251,50,2633.37969
-0.91038,50,2634.340371
-0.887197,50,2635.259452
-1.368548,50,2636.18322
-1.717673,50,2637.083603
-1.208329,50,2638.068718
-1.180956,50,2639.01159
-1.579027,50,2639.943474
-1.822152,50,2640.997463
-1.025971,50,2641.991013
-2.052433,50,2642.938214
-1.363844,50,2643.840387
-1.501004,50,2644.739899
-1.522217,50,2645.825058
-1.604339,50,2646.767816
-1.609427,50,2647.698872
-1.40199,50,2648.644518
-1.849906,50,2649.637946
-1.138874,50,2650.560029
-1.532021,50,2651.457124
-1.783874,50,2652.369431
-1.82624,50,2653.316922
-1.224726,50,2654.24245
-0.981737,50,2655.146904
-2.130942,50,2656.075464
-1.652927,50,2657.024837
-1.247417,50,2658.086587
-1.928274,50,2659.018994
-1.375007,50,2659.947679
-1.088844,50,2660.918556
-1.096123,50,2661.853418
-1.378089,50,2662.786988
-1.037697,50,2663.702832
-1.801832,50,2664.692164
-1.593946,50,2665.609759
-1.141714,50,2666.510571
-0.93773,50,2667.456306
-1.333147,50,2668.44619
-1.643615,50,2669.396725
-0.916656,50,2670.311364
-0.911177,50,2671.219731
-1.050866,50,2672.155428
-0.966951,50,2673.158369
-1.225586,50,2674.092496
-1.385211,50,2674.995142
-1.22744,50,2675.984437
-1.19601,50,2676.922309
-1.501698,50,2677.855435
-1.010256,50,2678.811298
-1.462576,50,2679.795778
-1.005891,50,2680.742593
-1.12698,50,2681.649987
-0.921193,50,2682.577269
-1.758049,50,2683.515644
-1.062704,50,2684.547039
-1.521059,50,2685.454962
-1.07206,50,2686.359899
-1.907265,50,2687.343243
-1.164442,50,2688.290989
-1.723569,50,2689.237833
-1.406352,50,2690.275122
-1.297611,50,2691.248276
-1.181954,50,2692.187003
-1.612546,50,2693.091542
-1.315819,50,2694.004754
-0.991134,50,2694.972426
-1.595062,50,2695.910629
-1.551341,50,2696.824761
-1.464244,50,2697.760756
-1.194158,50,2698.747442
-1.47403,50,2699.77409
-1.261425,50,2700.693222
-1.685842,50,2701.593495
-0.899697,50,2702.568655
-1.937893,50,2703.48425
-1.103676,50,2704.405498
-1.738393,50,2705.311956
-1.341023,50,2706.256505
-0.803258,50,2707.228998
-1.867964,50,2708.145027
-1.272391,50,2709.090614
-1.80086,50,2710.096396
-1.277535,50,2711.02406
-0.890889,50,2711.926603
-1.262905,50,2712.824091
-1.444449,50,2713.796635
-1.148323,50,2714.702367
-1.983613,50,2715.642786
-1.141417,50,2716.548468
-1.868185,50,2717.52715
-1.172831,50,2718.588145
-1.122184,50,2719.50898
-1.568107,50,2720.418812
-1.032927,50,2721.36093
-1.35312,50,2722.30884
-2.03143,50,2723.228421
-1.409911,50,2724.15303
-1.185815,50,2725.132482
-1.080487,50,2726.052494
-1.851412,50,2726.980949
-1.660218,50,2727.881607
-1.72848,50,2728.923323
-1.769719,50,2729.843667
-1.365323,50,2730.775513
-1.018117,50,2731.689165
-1.481698,50,2732.645654
-1.608409,50,2733.581329
-1.46495,50,2734.479641
-1.474857,50,2735.404652
-1.586478,50,2736.356733
-1.159938,50,2737.346144
-1.381622,50,2738.597364
-1.12079,50,2739.538325
-1.186351,50,2740.49276
-1.496152,50,2741.399429
-0.912058,50,2742.324946
-1.219755,50,2743.21567
-1.186389,50,2744.187547
-1.038574,50,2745.097675
-1.953468,50,2746.286661
-1.348084,50,2747.21866
-1.349181,50,2748.19425
-1.938302,50,2749.142066
-1.124781,50,2750.062726
-1.18934,50,2750.9946
-1.37892,50,2751.9244
-1.240769,50,2752.861774
-1.49086,50,2753.765045
-1.46604,50,2754.681405
-1.458599,50,2755.613526
-1.761532,50,2756.512628
-1.546311,50,2757.431823
-1.229135,50,2758.461946
-1.394187,50,2759.426763
-1.141525,50,2760.342479
-1.35717,50,2761.240294
-1.056391,50,2762.160322
-1.346369,50,2763.087344
-1.13795,50,2764.020081
-1.699651,50,2764.916061
-1.357775,50,2765.834933
-1.127566,50,2766.802585
-1.035458,50,2767.708017
-1.358641,50,2768.667418
-0.829247,50,2769.610185
-1.84678,50,2770.60238
-1.714404,50,2771.505109
-1.53613,50,2772.427361
-1.233666,50,2773.32384
-1.331564,50,2774.259362
-1.005819,50,2775.182902
-1.104431,50,2776.110983
-1.425584,50,2777.190174
-0.947066,50,2778.295234
-2.024372,50,2779.227768
-1.505719,50,2780.169946
-1.677719,50,2781.283199
-0.807148,50,2782.440648
-1.685753,50,2783.467884
-1.863634,50,2784.534101
-1.264051,50,2785.486223
-0.988584,50,2786.442641
-1.229674,50,2787.364713
-1.37142,50,2788.345703
-1.632706,50,2789.271623
-3.00777,50,2790.324181
-0.903218,50,2791.23375
-1.526397,50,2792.167464
-2.060567,50,2793.084256
-1.354941,50,2794.028248
-1.661805,50,2794.969449
-1.256665,50,2795.872255
-0.969277,50,2796.818095
-1.265012,50,2797.759925
-2.057769,50,2798.753287
-1.035054,50,2799.658406
-1.391355,50,2800.573553
-1.796911,50,2801.542628
-1.305738,50,2802.546455
-1.820073,50,2803.466929
-1.721942,50,2804.363897
-1.622681,50,2805.383075
-1.713026,50,2806.299212
-1.399557,50,2807.204761
-1.676779,50,2808.131422
-1.39398,50,2809.084931
-1.229185,50,2810.038511
-1.967396,50,2810.96468
-1.85912,50,2811.900554
-1.945322,50,2812.83905
-0.952983,50,2813.758319
-1.283628,50,2814.679402
-1.790266,50,2815.589201
-1.561001,50,2816.537663
-1.362235,50,2817.442028
-1.135855,50,2818.508748
-1.881344,50,2819.412013
-1.382995,50,2820.391179
-0.990295,50,2821.319643
-1.602299,50,2822.212826
-1.063854,50,2823.138946
-1.679226,50,2824.082989
-1.319975,50,2825.012809
-1.582487,50,2825.912823
-1.060606,50,2826.808355
-1.60803,50,2827.804021
-1.456005,50,2828.753946
-1.057424,50,2829.687632
-1.189393,50,2830.60769
-1.332147,50,2831.580955
-1.820296,50,2832.626502
-1.816046,50,2833.531672
-1.556706,50,2834.46094
-1.518742,50,2835.428794
-1.79555,50,2836.443897
-1.618967,50,2837.354141
-2.065272,50,2838.334762
-1.163166,50,2839.274967
-1.219348,50,2840.201923
-1.14297,50,2841.131943
-1.127934,50,2842.033423
-1.572018,50,2843.017186
-1.158245,50,2843.932772
-1.733813,50,2844.863132
-1.127541,50,2845.79427
-1.653374,50,2846.753206
-1.407946,50,2847.776083
-1.831052,50,2848.720556
-1.67396,50,2849.659303
-1.209218,50,2850.617406
-1.342097,50,2851.549162
-1.553008,50,2852.453858
-1.267595,50,2853.354793
-1.282298,50,2854.303581
-1.044882,50,2855.215596
-1.268195,50,2856.147867
-0.858567,50,2857.051594
-1.812677,50,2858.061441
-1.542351,50,2859.101954
-0.776777,50,2860.049355
-1.996532,50,2861.019138
-1.002587,50,2861.958177
-1.70252,50,2863.015621
-1.511103,50,2863.922319
-2.54855,50,2864.854652
-1.323964,50,2865.80497
-1.475806,50,2866.755615
-1.148477,50,2867.671231
-1.211214,50,2868.616928
-1.712832,50,2869.588769
-1.519725,50,2870.509278
-1.692336,50,2871.434262
-1.072849,50,2872.334403
-1.36094,50,2873.310395
-1.562565,50,2874.222065
-1.405088,50,2875.148679
-1.371161,50,2876.077217
-1.36179,50,2876.998353
-1.674685,50,2878.014496
-1.613316,50,2878.972726
-1.169249,50,2879.906147
-1.592755,50,2880.835605
-0.889315,50,2881.743942
-1.353882,50,2882.667309
-1.143546,50,2883.567124
-1.918232,50,2884.546867
-1.165135,50,2885.487518
-0.891795,50,2886.410657
-1.562765,50,2887.314319
-1.359356,50,2888.315852
-1.530626,50,2889.349704
-1.498525,50,2890.258024
-1.412121,50,2891.173886
-1.753787,50,2892.258055
-1.301317,50,2893.194913
-0.930933,50,2894.085384
-1.545713,50,2894.977427
-1.41168,50,2895.951785
-1.766052,50,2896.849466
-1.450337,50,2897.793738
-1.612863,50,2898.750305
-0.843304,50,2899.723498
-1.264842,50,2900.722244
-1.434605,50,2901.623164
-1.415493,50,2902.547311
-1.482815,50,2903.48421
-0.880336,50,2904.43644
-0.917846,50,2905.345536
-1.684122,50,2906.274512
-1.230158,50,2907.25598
-1.089575,50,2908.179855
-1.97186,50,2909.161926
-1.778908,50,2910.088521
-1.004516,50,2911.065489
-1.815834,50,2911.98742
-1.815598,50,2912.928675
-1.954815,50,2913.84518
-1.095539,50,2914.810915
-1.238656,50,2915.757123
-1.303115,50,2916.66468
-1.10346,50,2917.625838
-1.604034,50,2918.620186
-1.757006,50,2919.657066
-1.637006,50,2920.565007
-1.223354,50,2921.476888
-0.984501,50,2922.408602
-1.193987,50,2923.335893
-1.231556,50,2924.281095
-1.083646,50,2925.184162
-1.253583,50,2926.159284
-1.62777,50,2927.082107
-1.156697,50,2927.988653
-1.633527,50,2928.956804
-1.587447,50,2930.005494
-1.219502,50,2930.944581
-1.313686,50,2931.853257
-1.957848,50,2932.784449
-1.371217,50,2933.769304
-1.431185,50,2934.797091
-1.371571,50,2935.70175
-1.744263,50,2936.608175
-1.592332,50,2937.608784
-0.868449,50,2938.566701
-1.874708,50,2939.510581
-1.393412,50,2940.428256
-1.068064,50,2941.404583
-1.402584,50,2942.322139
-1.552561,50,2943.216409
-2.179722,50,2944.136752
-1.274566,50,2945.082249
-1.766201,50,2946.173136
-1.635446,50,2947.075282
-1.732506,50,2948.033656
-1.69627,50,2949.001214
-1.938211,50,2949.936406
-1.510643,50,2950.864491
-1.205295,50,2951.761735
-1.701934,50,2952.751836
-1.444306,50,2953.655244
-1.686905,50,2954.57947
-1.519054,50,2955.476801
-0.997679,50,2956.414194
-1.011489,50,2957.350333
-0.946746,50,2958.276945
-1.229694,50,2959.233953
-1.446382,50,2960.196665
-1.237273,50,2961.22189
-1.486354,50,2962.127111
-1.232632,50,2963.026375
-1.765957,50,2963.987986
-1.622962,50,2964.905234
-1.29976,50,2965.839378
-1.650224,50,2966.744604
-1.69379,50,2967.713629
-1.382178,50,2968.682319
-0.957531,50,2969.60254
-1.305237,50,2970.532684
-1.205339,50,2971.515299
-1.312026,50,2972.446275
-1.562642,50,2973.347135
-1.584137,50,2974.267127
-1.395442,50,2975.211946
-1.458139,50,2976.126127
-1.573585,50,2977.055895
-1.253988,50,2977.975846
-1.822814,50,2978.999121
-1.64553,50,2980.020184
-2.371074,50,2980.94997
-1.560121,50,2981.849871
-1.286618,50,2982.782955
-1.195333,50,2983.732795
-2.112155,50,2984.636645
-1.402045,50,2985.562396
-1.852926,50,2986.492339
-1.033502,50,2987.440569
-1.732384,50,2988.368055
-1.68692,50,2989.283135
-1.451346,50,2990.274113
-1.436445,50,2991.185296
-2.020105,50,2992.114488
-1.648906,50,2993.025917
-1.948816,50,2994.006724
-1.882851,50,2994.926079
-1.101,50,2995.833825
-0.910303,50,2996.766403
-1.307886,50,2997.796773
-1.548092,50,2998.894375
-1.996173,50,2999.812897
-1.448884,50,3000.734186
-1.420871,50,3001.729501
-1.471766,50,3002.845001
-1.023044,50,3003.923442
-1.641289,50,3004.90303
-1.525046,50,3006.135054
-1.113396,50,3007.072856
-2.170155,50,3007.977339
-1.715474,50,3008.935671
-1.651034,50,3009.922946
-1.023621,50,3010.835816
-1.201292,50,3011.75404
-1.236394,50,3012.663421
-0.827807,50,3013.617448
-1.489078,50,3014.539005
-1.90285,50,3015.442584
-1.943249,50,3016.360883
-1.207463,50,3017.314468
-1.471643,50,3018.264755
-1.300747,50,3019.208656
-1.026539,50,3020.133046
-1.647049,50,3021.090712
-1.140545,50,3022.088701
-1.712292,50,3023.022646
-1.206711,50,3023.924514
-1.058616,50,3024.956086
-1.208624,50,3025.866934
-1.18424,50,3026.791367
-0.995803,50,3027.693311
