#{"t_start": 1765929090.221403, "env_id": "Reacher-v5"}
r,l,t
163.435269,50,273.159335
430.20419,50,273.287119
295.462409,50,273.415071
357.879041,50,273.54284
301.170563,50,273.673907
369.154109,50,273.801957
204.449611,50,273.929611
234.481938,50,274.056938
259.110749,50,274.18656
306.633719,50,274.314023
319.694868,50,274.441281
272.204776,50,274.568918
405.214245,50,274.699229
30.782219,50,274.827358
243.897771,50,274.955141
131.340452,50,275.082596
371.625673,50,275.212926
218.403643,50,275.340649
325.830159,50,275.468443
414.300746,50,275.596082
325.441701,50,275.728999
282.017718,50,275.857011
328.212678,50,275.984887
224.339126,50,276.11196
238.798257,50,276.241263
217.786079,50,276.368792
277.507331,50,276.496506
220.438416,50,276.624365
244.182069,50,276.754408
449.488189,50,276.88241
134.478014,50,277.010451
192.357651,50,277.138342
259.911396,50,277.268433
277.612103,50,277.396503
244.709795,50,277.524371
303.201104,50,277.652577
176.364971,50,277.782633
204.210261,50,277.910759
302.254914,50,278.038704
253.913822,50,278.166376
147.032166,50,278.296608
191.794849,50,278.424448
286.750929,50,278.552528
412.54126,50,278.680584
403.341646,50,278.812287
175.922241,50,278.940172
39.671417,50,279.068032
313.518371,50,279.195111
329.700213,50,279.324864
455.453258,50,279.452969
384.894319,50,279.592011
360.954706,50,279.719648
131.405466,50,279.849497
350.914743,50,279.97696
221.119971,50,280.104296
316.722704,50,280.231604
264.703187,50,280.361136
112.678726,50,280.488914
318.624466,50,280.616446
280.348287,50,280.743881
392.954595,50,280.873384
306.213377,50,281.000661
226.588434,50,281.127999
269.890091,50,281.254611
261.434801,50,281.384192
278.542669,50,281.512016
103.474184,50,281.639532
354.727653,50,281.766652
362.948387,50,281.898793
460.730486,50,282.026193
506.89928,50,282.153734
361.367484,50,282.281136
386.868769,50,282.411124
377.039813,50,282.538701
348.955195,50,282.671074
315.792999,50,282.798602
368.547135,50,282.928648
233.078884,50,283.056437
370.449707,50,283.183751
187.511546,50,283.311963
301.368477,50,283.442009
409.907049,50,283.569644
45.831162,50,283.69694
468.43175,50,283.823999
272.695938,50,283.953206
435.969313,50,284.080231
406.507076,50,284.207305
77.15129,50,284.334566
442.552204,50,284.464389
166.348131,50,284.59194
392.987035,50,284.719399
413.676604,50,284.846333
321.456578,50,284.978713
307.68071,50,285.106156
350.17942,50,285.233338
233.549294,50,285.360394
333.132416,50,285.490145
217.438244,50,285.617806
335.96319,50,285.745263
312.002061,50,285.8726
248.616724,50,286.00216
121.665422,50,286.129524
174.008738,50,286.257175
44.588456,50,286.384468
299.199595,50,286.514442
316.903267,50,286.642453
138.298852,50,286.770761
254.106771,50,286.898268
211.245762,50,287.028252
370.104213,50,287.156198
14.615795,50,287.28411
340.417986,50,287.411912
422.787382,50,287.541963
182.700111,50,287.669624
413.73677,50,287.797035
196.477878,50,287.924543
9.739514,50,288.057043
244.429444,50,288.18513
145.257534,50,288.312503
417.83318,50,288.440041
172.856636,50,288.569996
169.461747,50,288.697658
306.197995,50,288.825224
382.44168,50,288.953097
197.893241,50,289.08295
419.556014,50,289.210276
210.091084,50,289.337724
366.17665,50,289.465323
105.55203,50,289.595127
44.189431,50,289.722908
405.937922,50,289.850506
93.490665,50,289.978192
380.989667,50,290.107944
392.310393,50,290.235362
113.034265,50,290.362763
370.814949,50,290.490356
356.360747,50,290.620002
30.134495,50,290.74795
316.115392,50,290.875396
111.631029,50,291.003095
321.950886,50,291.135581
413.407133,50,291.263353
218.898854,50,291.391255
271.140001,50,291.519381
175.958401,50,291.649371
419.475153,50,291.776745
489.389005,50,291.904043
353.279932,50,292.031404
371.391253,50,292.160831
278.223197,50,292.289489
185.999878,50,292.417445
335.901744,50,292.545265
317.048745,50,292.674865
291.806256,50,292.802629
204.934921,50,292.930774
297.976874,50,293.058322
133.072176,50,293.188141
453.297665,50,293.315575
196.19326,50,293.443542
218.003829,50,293.570832
483.899599,50,293.700982
405.605562,50,293.828843
337.742661,50,293.956799
242.486299,50,294.084407
202.027344,50,294.216892
323.990927,50,294.344608
274.014281,50,294.472313
321.995617,50,294.599815
55.425804,50,294.730393
298.595786,50,294.858615
106.403259,50,294.986504
235.62886,50,295.114012
158.059917,50,295.244541
219.040267,50,295.372454
230.373762,50,295.500409
132.293398,50,295.628024
191.253312,50,295.757832
319.831543,50,295.886078
32.73591,50,296.014145
444.97945,50,296.14219
212.636284,50,296.2721
480.360191,50,296.40004
279.24951,50,296.527789
249.454578,50,296.655454
395.812146,50,296.786486
259.219391,50,296.91373
362.994482,50,297.04129
275.256814,50,297.168656
426.624231,50,297.300419
314.143214,50,297.42798
273.542498,50,297.555298
173.063644,50,297.682657
365.961671,50,297.812467
401.518489,50,297.939979
382.648765,50,298.067524
380.894615,50,298.195062
368.281652,50,298.324914
303.147343,50,298.452547
82.164474,50,298.580026
369.786562,50,298.70766
475.574275,50,298.83768
333.640589,50,298.965462
304.475216,50,299.092746
289.457186,50,299.220373
284.426368,50,299.349903
221.711104,50,299.477662
287.549706,50,299.605148
312.779576,50,299.732603
301.759402,50,299.862222
277.906457,50,299.989704
298.228467,50,300.117117
376.169672,50,300.245067
143.973456,50,300.377189
231.453407,50,300.505269
166.310381,50,300.633313
392.34123,50,300.761119
420.442985,50,300.891113
259.591212,50,301.019322
369.401269,50,301.147387
103.720839,50,301.27553
259.474114,50,301.405552
364.143428,50,301.533625
342.544465,50,301.661505
168.392921,50,301.789248
440.823961,50,301.919672
405.348808,50,302.047159
242.01784,50,302.17433
292.068696,50,302.301721
146.666139,50,302.447056
177.59456,50,302.575389
214.445548,50,302.702852
216.546255,50,302.830514
410.978836,50,302.960575
444.782618,50,303.08821
441.668799,50,303.215801
302.738007,50,303.343601
113.0225,50,303.476017
405.99635,50,303.603887
167.350919,50,303.731501
492.810526,50,303.859278
405.354224,50,303.989763
294.836724,50,304.117459
332.693944,50,304.244927
280.186848,50,304.372559
151.91894,50,304.505472
285.059718,50,304.634222
283.903498,50,304.762336
426.8138,50,304.890402
208.052262,50,305.02122
76.529196,50,305.149762
118.547802,50,305.27759
377.787789,50,305.405599
390.884994,50,305.535986
69.441718,50,305.66375
332.830031,50,305.791467
351.760204,50,305.91886
298.941005,50,306.04824
312.824218,50,306.174951
283.810981,50,306.301776
143.895654,50,306.429299
321.726097,50,306.561505
133.095684,50,306.689344
233.554573,50,306.817253
343.412357,50,306.944949
166.438848,50,307.074888
335.274194,50,307.202822
362.63787,50,307.330491
164.041641,50,307.458287
344.999535,50,307.588453
143.625674,50,307.716827
459.642957,50,307.844924
382.198884,50,307.972479
276.22938,50,308.102688
342.781002,50,308.230831
351.198543,50,308.358649
48.816202,50,308.486412
315.361977,50,308.616824
342.384774,50,308.744925
360.862306,50,308.872692
479.730793,50,309.000463
288.421418,50,309.130286
264.59596,50,309.258366
230.321701,50,309.385941
435.945253,50,309.513782
339.274685,50,309.646265
63.637096,50,309.77431
122.039068,50,309.902005
415.774477,50,310.029378
376.516823,50,310.160131
265.846302,50,310.287563
427.422006,50,310.414837
362.959081,50,310.54216
339.342998,50,310.671939
144.796613,50,310.799284
362.231511,50,310.926943
211.387796,50,311.054946
302.829747,50,311.184774
461.783504,50,311.312128
300.767298,50,311.439374
352.334387,50,311.56701
218.969166,50,311.697189
366.193859,50,311.825012
282.442407,50,311.952482
332.131442,50,312.079992
245.695838,50,312.209692
433.34918,50,312.337262
302.233838,50,312.464785
336.902934,50,312.592609
359.338049,50,312.725018
314.099662,50,312.852638
140.6254,50,312.980779
320.028568,50,313.108544
399.273065,50,313.238634
330.630005,50,313.367139
377.683846,50,313.495697
60.050207,50,313.623495
235.668948,50,313.753901
292.971332,50,313.88178
373.295494,50,314.009977
282.796422,50,314.137419
359.988708,50,314.267126
336.874783,50,314.396087
239.193796,50,314.524402
243.009604,50,314.652286
409.477713,50,314.782341
274.947286,50,314.910453
278.9817,50,315.038227
351.743425,50,315.165328
90.180634,50,315.29568
457.424246,50,315.423607
206.122737,50,315.551271
213.421656,50,315.678873
284.897038,50,315.812312
343.518228,50,315.940144
44.041076,50,316.067881
331.942661,50,316.195459
359.488689,50,316.325555
262.075826,50,316.452952
417.20888,50,316.580421
302.650874,50,316.707702
307.862216,50,316.837473
279.587292,50,316.965885
365.101093,50,317.093008
329.208509,50,317.220201
409.406981,50,317.350107
323.309734,50,317.47789
48.862897,50,317.605225
265.115405,50,317.732991
227.139176,50,317.863357
270.431985,50,317.99091
257.352677,50,318.118399
281.176854,50,318.245802
259.37315,50,318.375363
317.981261,50,318.50293
382.003893,50,318.630141
240.351671,50,318.757754
320.075838,50,318.889861
121.845847,50,319.01811
151.815676,50,319.145936
137.812564,50,319.273935
120.684748,50,319.404277
241.891258,50,319.53202
161.826237,50,319.659973
410.021587,50,319.78811
144.415415,50,319.918402
214.655588,50,320.046282
413.156401,50,320.174276
294.905256,50,320.301996
388.155911,50,320.43203
322.351064,50,320.560003
240.404288,50,320.688078
257.011484,50,320.81572
387.461459,50,320.945641
339.521584,50,321.073261
64.282394,50,321.200974
274.034934,50,321.328382
380.484983,50,321.458898
206.220341,50,321.586987
466.929441,50,321.714459
159.885327,50,321.842186
322.856367,50,321.974342
245.491684,50,322.102553
122.128865,50,322.230075
345.909906,50,322.359691
392.176903,50,322.49014
327.742268,50,322.618088
362.288971,50,322.745783
313.289591,50,322.873078
340.362155,50,323.003247
438.550239,50,323.131094
67.244145,50,323.259087
485.220755,50,323.387044
290.871582,50,323.517169
246.413243,50,323.644901
427.630991,50,323.773026
304.735346,50,323.900901
226.597108,50,324.031967
351.593053,50,324.159394
265.505268,50,324.286473
359.121203,50,324.41395
201.82886,50,324.544324
167.227701,50,324.671764
365.329873,50,324.799328
51.253242,50,324.939759
315.431509,50,325.071742
325.785104,50,325.199822
172.127674,50,325.327679
464.513284,50,325.455539
233.830057,50,325.586168
73.962354,50,325.714061
79.755173,50,325.842197
252.498419,50,325.970192
457.895489,50,326.099701
216.342093,50,326.228144
387.173928,50,326.356277
217.630472,50,326.48426
300.22197,50,326.614536
262.563083,50,326.742597
335.744604,50,326.870686
199.928662,50,326.998602
364.125369,50,327.128152
381.636909,50,327.255783
334.370731,50,327.382974
234.908782,50,327.510395
45.451387,50,327.639966
374.395717,50,327.767484
463.405907,50,327.89523
99.64507,50,328.022519
341.362493,50,328.15385
332.162659,50,328.281885
249.465913,50,328.409652
379.795954,50,328.537328
434.395224,50,328.667323
216.173521,50,328.794795
239.691892,50,328.922254
427.811971,50,329.049599
412.44663,50,329.179661
295.658839,50,329.307503
216.902726,50,329.435577
409.818294,50,329.562955
66.673685,50,329.693082
196.510902,50,329.821101
180.964925,50,329.948601
335.470446,50,330.076276
292.813555,50,330.206407
313.616646,50,330.334243
121.659324,50,330.461773
215.196341,50,330.589547
476.869739,50,330.719464
247.036629,50,330.847118
242.9226,50,330.975303
449.43983,50,331.103273
55.571491,50,331.235804
292.233904,50,331.363929
307.291024,50,331.496149
213.734125,50,331.624659
143.847625,50,331.754878
200.992853,50,331.882861
371.441268,50,332.010119
353.391965,50,332.137341
397.260915,50,332.266745
328.112607,50,332.395294
366.536052,50,332.523295
231.092028,50,332.6512
142.527855,50,332.781599
319.236463,50,332.909515
105.659653,50,333.037993
51.068512,50,333.165675
376.271644,50,333.29576
415.449039,50,333.423328
239.13433,50,333.551198
296.245908,50,333.678859
261.653967,50,333.809102
224.166247,50,333.937173
395.620173,50,334.065329
72.284293,50,334.193199
238.288277,50,334.32581
253.783698,50,334.453856
52.114436,50,334.582186
367.828378,50,334.710469
70.664038,50,334.840913
313.785973,50,334.969364
355.021581,50,335.097334
345.510077,50,335.229048
403.022094,50,335.360136
229.608786,50,335.489015
286.592004,50,335.616786
325.04693,50,335.744522
451.053558,50,335.875019
345.300899,50,336.002501
485.36506,50,336.129498
444.063545,50,336.260108
408.536973,50,336.391375
235.315181,50,336.519409
334.069888,50,336.648462
283.869168,50,336.776526
44.724375,50,336.909959
164.509072,50,337.038446
235.151147,50,337.166516
384.421222,50,337.293863
385.177714,50,337.424132
278.430724,50,337.55198
170.877752,50,337.679295
284.213781,50,337.80697
379.579008,50,337.936782
45.796897,50,338.064907
367.744122,50,338.192397
250.212605,50,338.320155
299.050633,50,338.449841
462.300321,50,338.577657
159.20436,50,338.705554
121.40946,50,338.83273
245.363205,50,338.962895
420.465834,50,339.090512
145.645658,50,339.218509
147.455559,50,339.345846
77.975618,50,339.475921
388.497859,50,339.603721
124.976546,50,339.731695
461.40019,50,339.859754
62.199827,50,339.99182
111.44095,50,340.120298
192.325838,50,340.248506
224.775837,50,340.376514
386.023891,50,340.506432
348.778843,50,340.634554
252.131676,50,340.762362
188.09289,50,340.890294
421.826919,50,341.020691
391.255958,50,341.148777
182.213628,50,341.276523
487.836909,50,341.404377
198.039266,50,341.5345
175.847188,50,341.662422
333.250007,50,341.790095
335.414541,50,341.917815
417.11477,50,342.048042
377.140464,50,342.176045
195.088532,50,342.303811
316.079459,50,342.431698
346.566999,50,342.564453
243.684625,50,342.69262
187.36818,50,342.82048
331.233536,50,342.948458
333.284933,50,343.078639
337.723492,50,343.207662
307.258763,50,343.335774
372.261245,50,343.463746
338.659835,50,343.594039
471.073293,50,343.721527
217.774171,50,343.849161
480.478021,50,343.976621
425.586262,50,344.107107
322.289757,50,344.245942
380.751375,50,344.377813
121.00523,50,344.50641
79.348859,50,344.637029
371.842176,50,344.765337
405.023123,50,344.893331
309.739113,50,345.021379
151.252842,50,345.151278
76.352868,50,345.279358
37.305509,50,345.407763
120.10063,50,345.535882
293.622129,50,345.667901
337.305516,50,345.7959
421.98022,50,345.92384
376.888458,50,346.051597
380.358934,50,346.181323
265.075777,50,346.308935
211.850903,50,346.436251
150.068159,50,346.563827
387.600239,50,346.694098
248.059336,50,346.822339
374.023922,50,346.950324
289.641828,50,347.090773
243.82393,50,347.221473
331.102261,50,347.349506
383.054768,50,347.477687
317.514034,50,347.605691
281.800638,50,347.735771
204.24109,50,347.863555
397.297489,50,347.991355
456.851632,50,348.119589
469.216428,50,348.250002
345.869501,50,348.378005
52.548439,50,348.505943
453.470474,50,348.634171
143.864965,50,348.767153
340.551569,50,348.89457
436.338628,50,349.022707
394.274086,50,349.150476
448.114272,50,349.280522
176.793523,50,349.408325
408.961407,50,349.535698
378.063915,50,349.663407
272.255451,50,349.794022
350.124713,50,349.921533
296.136493,50,350.049585
231.924319,50,350.177451
141.216151,50,350.307368
325.640249,50,350.435089
362.296452,50,350.563033
95.851155,50,350.690679
429.114094,50,350.820417
369.059814,50,350.948126
314.931879,50,351.07607
498.281529,50,351.203434
478.919175,50,351.333668
304.261704,50,351.461705
312.091475,50,351.589381
83.909446,50,351.716858
96.511612,50,351.849455
443.084728,50,351.977741
210.383873,50,352.105916
206.476242,50,352.234214
237.842088,50,352.364952
356.157219,50,352.492839
209.454427,50,352.620401
237.777881,50,352.747502
203.290152,50,352.87762
234.242016,50,353.004894
34.737701,50,353.132409
351.164574,50,353.259619
440.004565,50,353.389915
243.894282,50,353.51748
313.448818,50,353.644717
121.272361,50,353.772312
366.477475,50,353.902519
387.586184,50,354.030619
109.130874,50,354.158742
367.026,50,354.286465
331.646075,50,354.418716
130.970154,50,354.546819
225.514897,50,354.674757
235.377675,50,354.80278
170.721443,50,354.933388
292.571034,50,355.061456
304.920425,50,355.189401
387.749586,50,355.317435
235.182284,50,355.447604
444.181895,50,355.575696
121.920299,50,355.703258
213.674227,50,355.831298
40.242937,50,355.961252
222.164567,50,356.088845
368.750017,50,356.216649
50.647525,50,356.344234
503.036967,50,356.47441
150.002998,50,356.602139
194.453916,50,356.729978
281.914886,50,356.857344
476.031987,50,356.989506
53.378458,50,357.11733
245.028783,50,357.245247
251.257207,50,357.37307
330.110069,50,357.503488
307.901787,50,357.631306
298.421356,50,357.759359
427.02033,50,357.886938
131.829346,50,358.017398
411.629724,50,358.145594
175.865968,50,358.273263
344.995008,50,358.401018
442.674618,50,358.531424
389.766793,50,358.659785
426.201989,50,358.787708
347.961435,50,358.915545
484.4146,50,359.045942
419.064806,50,359.173825
407.657808,50,359.301715
416.932452,50,359.429512
378.60729,50,359.561597
203.026898,50,359.689778
65.98237,50,359.817618
271.394897,50,359.94536
158.362482,50,360.075298
192.515805,50,360.20334
461.629389,50,360.331054
399.857632,50,360.458713
247.009723,50,360.589315
230.027704,50,360.717416
182.64175,50,360.845605
266.61041,50,360.973688
380.896538,50,361.103943
458.244668,50,361.231557
441.866913,50,361.359013
384.102854,50,361.486535
219.763785,50,361.616199
282.66765,50,361.743898
451.536312,50,361.871498
110.348193,50,361.999269
372.820637,50,362.131452
233.794625,50,362.259489
423.431966,50,362.387457
374.314442,50,362.515663
427.147941,50,362.645503
195.686717,50,362.773469
318.505468,50,362.901293
275.748743,50,363.028901
326.034845,50,363.158752
340.161138,50,363.28662
321.319317,50,363.414605
284.918128,50,363.54239
175.432225,50,363.671967
185.828208,50,363.81199
127.7111,50,363.942595
232.207933,50,364.071253
412.998873,50,364.201932
362.718392,50,364.330171
287.805162,50,364.45819
440.816675,50,364.586343
180.096569,50,364.718761
166.960586,50,364.846873
512.818553,50,364.975284
411.234123,50,365.103138
348.827326,50,365.233843
169.229148,50,365.361994
291.824628,50,365.490339
343.955529,50,365.61837
126.367313,50,365.748904
51.243774,50,365.877123
389.749973,50,366.004579
366.204709,50,366.131535
151.927774,50,366.261375
248.344155,50,366.38902
241.772665,50,366.517344
94.776263,50,366.644835
409.414981,50,366.775408
151.769312,50,366.90284
249.84516,50,367.030433
237.243566,50,367.15794
321.792913,50,367.289334
276.523469,50,367.417167
278.478095,50,367.544782
278.762421,50,367.672506
424.50278,50,367.802714
375.438131,50,367.930379
323.173886,50,368.058183
343.266472,50,368.185849
337.228797,50,368.317258
412.608765,50,368.445334
343.749034,50,368.57773
215.365744,50,368.706054
108.661154,50,368.836904
162.758695,50,368.965724
218.256576,50,369.094031
297.441337,50,369.221912
284.761908,50,369.352286
421.290351,50,369.480493
341.048719,50,369.608541
230.739799,50,369.736307
163.638363,50,369.882497
385.506355,50,370.010827
415.564077,50,370.138978
275.802763,50,370.267153
181.999079,50,370.39736
188.176389,50,370.526042
351.547241,50,370.653904
415.946434,50,370.781715
477.026331,50,370.912475
101.359895,50,371.040821
232.105723,50,371.168692
282.840583,50,371.296405
344.306749,50,371.427288
208.204566,50,371.555481
432.850362,50,371.683531
85.470227,50,371.81166
288.641055,50,371.941821
242.055655,50,372.069841
128.948198,50,372.197749
290.388564,50,372.326115
98.745619,50,372.458254
332.397252,50,372.586319
292.071915,50,372.713991
345.057494,50,372.84188
247.35818,50,372.972303
388.496824,50,373.100673
200.425132,50,373.228328
49.84174,50,373.356228
371.50125,50,373.486604
382.404939,50,373.614335
318.189798,50,373.742693
220.945073,50,373.870644
306.447083,50,374.000638
217.986555,50,374.128652
201.553425,50,374.256602
183.935872,50,374.384464
266.191212,50,374.514756
43.022587,50,374.642379
247.383989,50,374.770547
133.693918,50,374.898216
504.65449,50,375.031314
317.099264,50,375.159932
266.837269,50,375.28814
409.875173,50,375.416627
219.785847,50,375.547031
343.906632,50,375.675271
36.128337,50,375.804938
74.263461,50,375.93359
95.088871,50,376.064612
478.817509,50,376.192768
124.548559,50,376.320901
200.962576,50,376.448879
302.792308,50,376.580278
275.472939,50,376.708229
160.747508,50,376.835982
463.531678,50,376.963444
256.519703,50,377.093682
155.056076,50,377.221217
266.112257,50,377.348864
230.967796,50,377.476606
319.076909,50,377.60869
112.700438,50,377.736577
254.117763,50,377.864539
131.351231,50,377.992482
413.911775,50,378.122345
387.022859,50,378.250365
407.496114,50,378.378209
36.270655,50,378.506881
87.505436,50,378.637389
369.719759,50,378.765298
455.777043,50,378.892924
168.779138,50,379.021118
328.53123,50,379.150962
227.966179,50,379.278444
204.735397,50,379.406305
241.379031,50,379.534303
86.334959,50,379.664535
360.691808,50,379.792602
411.882417,50,379.9206
173.087609,50,380.048481
424.346896,50,380.179978
242.662497,50,380.307875
303.078372,50,380.436275
281.734563,50,380.564378
148.464768,50,380.69447
329.49822,50,380.822467
255.586294,50,380.950838
238.97931,50,381.078605
503.459395,50,381.209268
305.786886,50,381.337444
46.164585,50,381.465783
358.95947,50,381.593733
106.185771,50,381.723711
324.616003,50,381.852114
427.495806,50,381.980072
106.470309,50,382.107913
298.401479,50,382.238681
198.538499,50,382.366946
298.044139,50,382.494734
381.283702,50,382.622304
426.663816,50,382.75493
352.039851,50,382.882743
270.974515,50,383.0105
375.96684,50,383.138287
147.531725,50,383.268688
198.629181,50,383.396689
217.492587,50,383.524451
268.842343,50,383.652038
350.214195,50,383.783051
187.881212,50,383.910739
407.35076,50,384.038501
319.068319,50,384.166079
233.378407,50,384.295719
183.640718,50,384.423325
305.292507,50,384.551326
389.667023,50,384.678851
418.088866,50,384.809234
183.8162,50,384.937466
405.310073,50,385.065592
242.122054,50,385.193671
469.085652,50,385.325161
48.594455,50,385.452919
510.076515,50,385.580359
407.834055,50,385.707927
292.65163,50,385.837763
284.919217,50,385.965611
231.219785,50,386.093189
390.546046,50,386.220799
427.663668,50,386.351014
250.298875,50,386.478584
336.452791,50,386.606478
308.796506,50,386.73379
157.331332,50,386.863134
80.026941,50,386.991181
396.830957,50,387.1191
223.033956,50,387.246424
165.6915,50,387.37632
202.421626,50,387.504391
256.949408,50,387.632355
270.232428,50,387.760211
223.751827,50,387.893035
311.289264,50,388.021014
231.199738,50,388.148893
302.267735,50,388.276782
149.403105,50,388.407269
99.611643,50,388.535422
319.369075,50,388.663024
445.192481,50,388.790899
429.394198,50,388.921106
370.207356,50,389.049426
48.926109,50,389.177258
317.851485,50,389.30503
105.721484,50,389.435341
340.839522,50,389.563204
430.232459,50,389.691179
410.419847,50,389.819293
331.287534,50,389.94975
370.923646,50,390.077669
390.250988,50,390.205521
191.308797,50,390.33328
380.852176,50,390.466028
335.585999,50,390.593885
183.70047,50,390.720961
78.882525,50,390.848652
298.13798,50,390.978754
394.221733,50,391.106299
212.7731,50,391.233592
440.471373,50,391.36145
307.518229,50,391.491044
191.246255,50,391.618423
158.087366,50,391.745528
13.506819,50,391.873297
408.162005,50,392.002838
273.820656,50,392.130616
368.218857,50,392.25819
366.580995,50,392.386039
382.947616,50,392.516
355.707246,50,392.656273
162.381207,50,392.784579
387.604046,50,392.912278
250.995081,50,393.045078
365.393485,50,393.173076
402.702546,50,393.300773
317.614229,50,393.428447
237.809204,50,393.558376
409.769318,50,393.686196
241.777379,50,393.814172
250.482655,50,393.941891
464.870535,50,394.072104
276.241019,50,394.20014
182.665035,50,394.328157
258.447216,50,394.456077
39.638915,50,394.586668
412.241716,50,394.715112
319.872855,50,394.842635
48.982914,50,394.970668
56.197722,50,395.101388
342.861538,50,395.229066
220.811919,50,395.356398
155.840604,50,395.483809
35.244954,50,395.615861
292.247871,50,395.74351
128.596261,50,395.871383
48.763392,50,395.998681
191.515708,50,396.127841
94.725331,50,396.254727
339.379213,50,396.382328
159.224646,50,396.510587
85.784461,50,396.641041
368.595761,50,396.768739
369.28717,50,396.896454
152.79174,50,397.024342
284.111777,50,397.154529
43.500557,50,397.282915
418.98125,50,397.411056
272.021753,50,397.539082
260.119442,50,397.669023
360.834263,50,397.796962
208.065073,50,397.924658
463.419309,50,398.052624
168.35352,50,398.184801
169.55738,50,398.312514
377.417239,50,398.44049
277.717824,50,398.568349
64.583592,50,398.69898
303.33068,50,398.826423
350.066172,50,398.954416
78.464447,50,399.081866
153.343004,50,399.211538
158.227687,50,399.339618
313.969867,50,399.467833
230.731729,50,399.595472
299.972195,50,399.725383
280.168057,50,399.853157
74.745185,50,399.981159
116.833976,50,400.108855
479.414342,50,400.239185
458.989106,50,400.366897
81.058,50,400.494658
113.05092,50,400.622379
439.317269,50,400.755347
318.264475,50,400.883663
334.56845,50,401.011988
26.652236,50,401.140096
254.963624,50,401.271024
326.918881,50,401.399592
491.166901,50,401.527766
352.730737,50,401.656075
346.678493,50,401.786372
180.757409,50,401.91481
379.132234,50,402.042954
60.921936,50,402.171221
50.48592,50,402.301631
251.243356,50,402.429826
428.896252,50,402.558271
116.69087,50,402.686306
207.908678,50,402.817289
248.887724,50,402.945333
488.139703,50,403.07348
216.680057,50,403.201684
171.16992,50,403.334582
184.01536,50,403.462735
320.945386,50,403.590656
369.817931,50,403.718102
132.546523,50,403.848099
177.12834,50,403.975659
233.010755,50,404.104319
382.102898,50,404.232025
27.986514,50,404.361781
367.222584,50,404.489727
226.809224,50,404.617714
322.333302,50,404.745477
94.149326,50,404.876049
456.547987,50,405.003924
317.727731,50,405.131467
458.16162,50,405.258871
402.376302,50,405.388973
283.7792,50,405.516803
396.303199,50,405.644987
164.385404,50,405.772872
151.504277,50,405.905236
177.851968,50,406.033014
303.697906,50,406.160555
355.547791,50,406.288103
162.255933,50,406.418099
390.418543,50,406.546046
268.641844,50,406.674099
446.181679,50,406.802327
386.549911,50,406.932803
452.094697,50,407.060784
53.117711,50,407.188576
344.85137,50,407.316209
330.814914,50,407.446358
250.319559,50,407.574846
240.7359,50,407.702441
349.563496,50,407.830028
52.633358,50,407.960045
248.700934,50,408.088388
215.011464,50,408.216281
132.068943,50,408.343792
225.380314,50,408.476269
237.627647,50,408.604131
472.85299,50,408.731945
457.219715,50,408.859362
222.373976,50,408.989859
236.257676,50,409.117792
292.877918,50,409.245552
45.11083,50,409.373426
339.266204,50,409.504464
340.74888,50,409.632235
180.450159,50,409.759944
388.592134,50,409.888084
219.05303,50,410.017802
331.824998,50,410.14575
257.91448,50,410.273128
507.551602,50,410.400818
266.549656,50,410.53097
240.019779,50,410.659154
392.409836,50,410.787009
261.44114,50,410.915406
335.72627,50,411.04788
413.416472,50,411.175903
154.956298,50,411.304003
408.382485,50,411.432619
78.896286,50,411.563128
112.159818,50,411.691271
301.666341,50,411.819916
116.461113,50,411.948003
231.061641,50,412.078621
192.792979,50,412.206894
200.348746,50,412.336428
346.870513,50,412.464141
229.864708,50,412.594664
225.254592,50,412.722333
283.48032,50,412.850211
313.512799,50,412.977165
435.913869,50,413.107516
389.106383,50,413.235645
129.649009,50,413.363972
130.300104,50,413.492157
367.605057,50,413.624203
470.145621,50,413.752435
109.211037,50,413.880603
286.8411,50,414.008574
167.039008,50,414.138918
71.131616,50,414.266979
74.424713,50,414.394384
44.995126,50,414.522727
435.446198,50,414.652961
383.61628,50,414.780946
141.143269,50,414.90899
268.369055,50,415.036807
120.836548,50,415.178882
277.929572,50,415.307469
377.911659,50,415.435229
73.032493,50,415.562568
182.088453,50,415.693222
228.422421,50,415.820761
253.022533,50,415.948022
198.353395,50,416.075296
288.903975,50,416.207007
71.929203,50,416.334723
509.799281,50,416.462206
214.293912,50,416.590162
188.080757,50,416.720013
263.625983,50,416.847744
65.719234,50,416.975327
104.75172,50,417.102741
323.531247,50,417.232541
196.417961,50,417.359971
151.198248,50,417.488048
147.278505,50,417.615648
321.701833,50,417.745708
310.344206,50,417.87355
34.169713,50,418.001896
234.602886,50,418.129518
437.028018,50,418.260122
306.90704,50,418.387851
278.754785,50,418.515864
218.378,50,418.643322
463.14981,50,418.77541
294.394262,50,418.903499
341.300569,50,419.03165
235.288914,50,419.159277
389.862778,50,419.289377
199.839249,50,419.417542
320.626761,50,419.54509
391.720447,50,419.672832
365.236163,50,419.802805
372.255129,50,419.930755
90.576986,50,420.061356
485.269544,50,420.190103
41.615164,50,420.320483
437.638081,50,420.448482
431.427968,50,420.57613
431.633313,50,420.703712
442.664067,50,420.833956
92.864544,50,420.962113
287.811513,50,421.090011
165.618907,50,421.217421
254.31632,50,421.350143
193.43878,50,421.477919
377.306715,50,421.605563
244.669166,50,421.733105
38.54171,50,421.863391
383.175202,50,421.991179
314.355399,50,422.118551
318.678886,50,422.245774
325.219294,50,422.375822
281.822433,50,422.503393
204.480228,50,422.630773
